1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base6_eval_summary.txt,over,0.088575595900664
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base6_eval_summary.txt,under,0.139862587801789
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base6_eval_summary.txt,mis,0.649749357079799
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base6_eval_summary.txt,correct,0.121812459217748
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpa_eval_summary.txt,over,0.141348021341112
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpa_eval_summary.txt,under,0.201691935669597
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpa_eval_summary.txt,mis,0.431076651441293
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpa_eval_summary.txt,correct,0.225883391547998
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpr_eval_summary.txt,over,0.286842973937742
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpr_eval_summary.txt,under,0.0243902813495567
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpr_eval_summary.txt,mis,0.536803439143285
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_btpr_eval_summary.txt,correct,0.151963305569416
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_dibs_eval_summary.txt,over,0.0308309983495183
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_dibs_eval_summary.txt,under,0.545852684911526
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_dibs_eval_summary.txt,mis,0.160723141288911
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_dibs_eval_summary.txt,correct,0.262593175450044
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpa_eval_summary.txt,over,0.175773999155567
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpa_eval_summary.txt,under,0.205354469734771
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpa_eval_summary.txt,mis,0.305544850880897
